,zip,sizeRank,year,month,medianPrice,zcta,nbhLabel,boroLabel
1204,10038,2142,2016,9,4.7524752475247505,10038,"Financial District, Seaport",Manhattan
1205,10038,2142,2016,10,4.7524752475247505,10038,"Financial District, Seaport",Manhattan
1206,10038,2142,2016,11,4.7524752475247505,10038,"Financial District, Seaport",Manhattan
1207,10038,2142,2016,12,4.7524752475247505,10038,"Financial District, Seaport",Manhattan
1208,10038,2142,2017,1,4.74882110355148,10038,"Financial District, Seaport",Manhattan
1209,10038,2142,2017,2,4.75594139019596,10038,"Financial District, Seaport",Manhattan
1210,10038,2142,2017,3,4.78339350180505,10038,"Financial District, Seaport",Manhattan
1211,10038,2142,2017,4,4.75487840046141,10038,"Financial District, Seaport",Manhattan
1212,10038,2142,2017,5,4.75143891200714,10038,"Financial District, Seaport",Manhattan
1213,10038,2142,2017,6,4.8075072184793095,10038,"Financial District, Seaport",Manhattan
1214,10038,2142,2017,7,4.7887323943662,10038,"Financial District, Seaport",Manhattan
1215,10038,2142,2017,8,4.7524752475247505,10038,"Financial District, Seaport",Manhattan
1216,10038,2142,2017,9,4.77716476193888,10038,"Financial District, Seaport",Manhattan
1217,10038,2142,2017,10,4.75487840046141,10038,"Financial District, Seaport",Manhattan
1218,10038,2142,2017,11,4.7524752475247505,10038,"Financial District, Seaport",Manhattan
1219,10038,2142,2017,12,4.73450208444027,10038,"Financial District, Seaport",Manhattan
1220,10038,2142,2018,1,4.71452420701169,10038,"Financial District, Seaport",Manhattan
1221,10038,2142,2018,2,4.60703340086229,10038,"Financial District, Seaport",Manhattan
1222,10005,2917,2013,7,4.88133095633879,10005,Financial District,Manhattan
1223,10005,2917,2013,8,4.91018825047694,10005,Financial District,Manhattan
1224,10005,2917,2013,9,4.85815602836879,10005,Financial District,Manhattan
1225,10005,2917,2013,10,4.9492385786802,10005,Financial District,Manhattan
1226,10005,2917,2013,11,4.93557275379788,10005,Financial District,Manhattan
1227,10005,2917,2013,12,4.942339373970349,10005,Financial District,Manhattan
1228,10005,2917,2014,1,4.995192307692309,10005,Financial District,Manhattan
1229,10005,2917,2014,2,4.9492385786802,10005,Financial District,Manhattan
1230,10005,2917,2014,3,4.96079949940091,10005,Financial District,Manhattan
1231,10005,2917,2014,4,5.0,10005,Financial District,Manhattan
1232,10005,2917,2014,5,5.056179775280901,10005,Financial District,Manhattan
1233,10005,2917,2014,6,5.0,10005,Financial District,Manhattan
1234,10005,2917,2014,7,5.07195824613079,10005,Financial District,Manhattan
1235,10005,2917,2014,8,5.086167852851469,10005,Financial District,Manhattan
1236,10005,2917,2014,9,5.0448430493273495,10005,Financial District,Manhattan
1237,10005,2917,2014,10,5.04461684346917,10005,Financial District,Manhattan
1238,10005,2917,2014,11,5.0751879699248095,10005,Financial District,Manhattan
1239,10005,2917,2014,12,5.078761649633059,10005,Financial District,Manhattan
1240,10005,2917,2015,1,5.059789303767889,10005,Financial District,Manhattan
1241,10005,2917,2015,2,5.091690544412611,10005,Financial District,Manhattan
1242,10005,2917,2015,3,5.073913597553211,10005,Financial District,Manhattan
1243,10005,2917,2015,4,5.03826530612245,10005,Financial District,Manhattan
1244,10005,2917,2015,5,5.08720930232558,10005,Financial District,Manhattan
1245,10005,2917,2015,6,5.137443969685281,10005,Financial District,Manhattan
1246,10005,2917,2015,7,5.22421524663677,10005,Financial District,Manhattan
1247,10005,2917,2015,8,5.22344747533372,10005,Financial District,Manhattan
1248,10005,2917,2015,9,5.27182866556837,10005,Financial District,Manhattan
1249,10005,2917,2015,10,5.16333938294011,10005,Financial District,Manhattan
1250,10005,2917,2015,11,5.12160284796388,10005,Financial District,Manhattan
1251,10005,2917,2015,12,5.03663003663004,10005,Financial District,Manhattan
1252,10005,2917,2016,1,5.02962962962963,10005,Financial District,Manhattan
1253,10005,2917,2016,2,5.007473841554559,10005,Financial District,Manhattan
1254,10005,2917,2016,3,5.058627638808559,10005,Financial District,Manhattan
1255,10005,2917,2016,4,5.106778087279481,10005,Financial District,Manhattan
1256,10005,2917,2016,5,5.042016806722691,10005,Financial District,Manhattan
1257,10005,2917,2016,6,5.0,10005,Financial District,Manhattan
1258,10005,2917,2016,7,4.9492385786802,10005,Financial District,Manhattan
1259,10005,2917,2016,8,5.0,10005,Financial District,Manhattan
1260,10005,2917,2016,9,4.96981159703241,10005,Financial District,Manhattan
1261,10005,2917,2016,10,4.995192307692309,10005,Financial District,Manhattan
1262,10005,2917,2016,11,4.91462803707105,10005,Financial District,Manhattan
1263,10005,2917,2016,12,4.9492385786802,10005,Financial District,Manhattan
1264,10005,2917,2017,1,5.0,10005,Financial District,Manhattan
1265,10005,2917,2017,2,5.00373692077728,10005,Financial District,Manhattan
1266,10005,2917,2017,3,5.0,10005,Financial District,Manhattan
1267,10005,2917,2017,4,5.091690544412611,10005,Financial District,Manhattan
1268,10005,2917,2017,5,5.160466253074639,10005,Financial District,Manhattan
1269,10005,2917,2017,6,5.24662668665667,10005,Financial District,Manhattan
1270,10005,2917,2017,7,5.15337423312883,10005,Financial District,Manhattan
1271,10005,2917,2017,8,5.0751879699248095,10005,Financial District,Manhattan
1272,10005,2917,2017,9,5.02962962962963,10005,Financial District,Manhattan
1273,10005,2917,2017,10,5.0644405809492,10005,Financial District,Manhattan
1274,10005,2917,2017,11,5.0,10005,Financial District,Manhattan
1275,10005,2917,2017,12,4.96981159703241,10005,Financial District,Manhattan
1276,10005,2917,2018,1,5.0,10005,Financial District,Manhattan
1277,10005,2917,2018,2,4.90566037735849,10005,Financial District,Manhattan
1278,10280,2975,2013,7,4.70757048246214,10280,Battery Park City,Manhattan
1279,10280,2975,2013,8,4.7181818181818205,10280,Battery Park City,Manhattan
1280,10280,2975,2013,9,4.7345746671657,10280,Battery Park City,Manhattan
1281,10280,2975,2013,10,4.73259726603575,10280,Battery Park City,Manhattan
1282,10280,2975,2013,11,4.8013245033112595,10280,Battery Park City,Manhattan
1283,10280,2975,2013,12,4.77189508114471,10280,Battery Park City,Manhattan
1284,10280,2975,2014,1,4.81203007518797,10280,Battery Park City,Manhattan
1285,10280,2975,2014,2,4.8650323438728,10280,Battery Park City,Manhattan
1286,10280,2975,2014,3,4.93611584327087,10280,Battery Park City,Manhattan
1287,10280,2975,2014,4,4.94791387303168,10280,Battery Park City,Manhattan
1288,10280,2975,2014,5,5.0150829562594295,10280,Battery Park City,Manhattan
1289,10280,2975,2014,6,5.056179775280901,10280,Battery Park City,Manhattan
1290,10280,2975,2014,7,5.07757404795487,10280,Battery Park City,Manhattan
1291,10280,2975,2014,8,5.084745762711861,10280,Battery Park City,Manhattan
1292,10280,2975,2014,9,5.12833181311442,10280,Battery Park City,Manhattan
1293,10280,2975,2014,10,5.084745762711861,10280,Battery Park City,Manhattan
1294,10280,2975,2014,11,5.06457465921405,10280,Battery Park City,Manhattan
1295,10280,2975,2014,12,5.0729695431472095,10280,Battery Park City,Manhattan
1296,10280,2975,2015,1,5.084745762711861,10280,Battery Park City,Manhattan
1297,10280,2975,2015,2,5.068710359408031,10280,Battery Park City,Manhattan
1298,10280,2975,2015,3,5.13196480938416,10280,Battery Park City,Manhattan
1299,10280,2975,2015,4,5.14691136800295,10280,Battery Park City,Manhattan
1300,10280,2975,2015,5,5.0729695431472095,10280,Battery Park City,Manhattan
1301,10280,2975,2015,6,5.2077168919368795,10280,Battery Park City,Manhattan
1302,10280,2975,2015,7,5.26742301458671,10280,Battery Park City,Manhattan
1303,10280,2975,2015,8,5.23809523809524,10280,Battery Park City,Manhattan
1304,10280,2975,2015,9,5.32849668928309,10280,Battery Park City,Manhattan
1305,10280,2975,2015,10,5.3450670950670895,10280,Battery Park City,Manhattan
1306,10280,2975,2015,11,5.391527599486519,10280,Battery Park City,Manhattan
1307,10280,2975,2015,12,5.45894866290547,10280,Battery Park City,Manhattan
1308,10280,2975,2016,1,5.3601534681836505,10280,Battery Park City,Manhattan
1309,10280,2975,2016,2,5.303030303030299,10280,Battery Park City,Manhattan
1310,10280,2975,2016,3,5.219252439599691,10280,Battery Park City,Manhattan
1311,10280,2975,2016,4,5.26153105616554,10280,Battery Park City,Manhattan
1312,10280,2975,2016,5,5.2536231884058,10280,Battery Park City,Manhattan
1313,10280,2975,2016,6,5.19187414839589,10280,Battery Park City,Manhattan
1314,10280,2975,2016,7,5.179562221815741,10280,Battery Park City,Manhattan
1315,10280,2975,2016,8,5.17006802721088,10280,Battery Park City,Manhattan
1316,10280,2975,2016,9,5.22022838499184,10280,Battery Park City,Manhattan
1317,10280,2975,2016,10,5.09461426491994,10280,Battery Park City,Manhattan
1318,10280,2975,2016,11,5.1925431126250805,10280,Battery Park City,Manhattan
1319,10280,2975,2016,12,5.00425632701276,10280,Battery Park City,Manhattan
1320,10280,2975,2017,1,5.12,10280,Battery Park City,Manhattan
1321,10280,2975,2017,2,5.13911620294599,10280,Battery Park City,Manhattan
1322,10280,2975,2017,3,5.2132701421800896,10280,Battery Park City,Manhattan
1323,10280,2975,2017,4,5.17165168311116,10280,Battery Park City,Manhattan
1324,10280,2975,2017,5,5.22332531154266,10280,Battery Park City,Manhattan
1325,10280,2975,2017,6,5.27182866556837,10280,Battery Park City,Manhattan
1326,10280,2975,2017,7,5.24158292440873,10280,Battery Park City,Manhattan
1327,10280,2975,2017,8,5.210916645846759,10280,Battery Park City,Manhattan
1328,10280,2975,2017,9,5.13472225415395,10280,Battery Park City,Manhattan
1329,10280,2975,2017,10,5.19790176442537,10280,Battery Park City,Manhattan
1330,10280,2975,2017,11,5.1529790660225405,10280,Battery Park City,Manhattan
1331,10280,2975,2017,12,5.081716036772219,10280,Battery Park City,Manhattan
1332,10280,2975,2018,1,5.08118059903127,10280,Battery Park City,Manhattan
1333,10280,2975,2018,2,5.09885535900104,10280,Battery Park City,Manhattan
1334,11109,2993,2012,7,3.9285714285714306,11109,Ravenswood (Astoria),Queens
1335,11109,2993,2012,8,3.9257693091501897,11109,Ravenswood (Astoria),Queens
1336,11109,2993,2012,9,3.9285714285714306,11109,Ravenswood (Astoria),Queens
1337,11109,2993,2012,10,3.9467939972714903,11109,Ravenswood (Astoria),Queens
1338,11109,2993,2012,11,4.15,11109,Ravenswood (Astoria),Queens
1339,11109,2993,2012,12,3.95662130443256,11109,Ravenswood (Astoria),Queens
1340,11109,2993,2013,1,3.77155172413793,11109,Ravenswood (Astoria),Queens
1341,11109,2993,2013,2,3.8471219816448397,11109,Ravenswood (Astoria),Queens
1342,11109,2993,2013,3,3.9636363636363594,11109,Ravenswood (Astoria),Queens
1343,11109,2993,2013,4,4.08775407674782,11109,Ravenswood (Astoria),Queens
1344,11109,2993,2013,5,4.0196078431372495,11109,Ravenswood (Astoria),Queens
1345,11109,2993,2013,6,3.99197592778335,11109,Ravenswood (Astoria),Queens
1346,11109,2993,2013,7,4.06558172712766,11109,Ravenswood (Astoria),Queens
1347,11109,2993,2013,8,4.069767441860471,11109,Ravenswood (Astoria),Queens
1348,11109,2993,2013,9,4.03589372978182,11109,Ravenswood (Astoria),Queens
1349,11109,2993,2013,10,4.04945828607189,11109,Ravenswood (Astoria),Queens
1350,11109,2993,2013,11,4.0389100101289905,11109,Ravenswood (Astoria),Queens
1351,11109,2993,2013,12,4.023709902370991,11109,Ravenswood (Astoria),Queens
1352,11109,2993,2014,1,4.05405405405405,11109,Ravenswood (Astoria),Queens
1353,11109,2993,2014,2,4.03888197821252,11109,Ravenswood (Astoria),Queens
1354,11109,2993,2014,3,4.05405405405405,11109,Ravenswood (Astoria),Queens
1355,11109,2993,2014,4,4.03888197821252,11109,Ravenswood (Astoria),Queens
1356,11109,2993,2014,5,4.0800959630741,11109,Ravenswood (Astoria),Queens
1357,11109,2993,2014,6,4.0800959630741,11109,Ravenswood (Astoria),Queens
1358,11109,2993,2014,7,4.05715485401344,11109,Ravenswood (Astoria),Queens
1359,11109,2993,2014,8,4.0589080459770095,11109,Ravenswood (Astoria),Queens
1360,11109,2993,2014,9,4.0589080459770095,11109,Ravenswood (Astoria),Queens
1361,11109,2993,2014,10,4.0800959630741,11109,Ravenswood (Astoria),Queens
1362,11109,2993,2014,11,4.13724460098065,11109,Ravenswood (Astoria),Queens
1363,11109,2993,2014,12,4.10128388017118,11109,Ravenswood (Astoria),Queens
1364,11109,2993,2015,1,4.10370574299147,11109,Ravenswood (Astoria),Queens
1365,11109,2993,2015,2,4.05715485401344,11109,Ravenswood (Astoria),Queens
1366,11109,2993,2015,3,4.0800959630741,11109,Ravenswood (Astoria),Queens
1367,11109,2993,2015,4,4.05540166204986,11109,Ravenswood (Astoria),Queens
1368,11109,2993,2015,5,4.05540166204986,11109,Ravenswood (Astoria),Queens
1369,11109,2993,2015,6,4.13569321533923,11109,Ravenswood (Astoria),Queens
1370,11109,2993,2015,7,4.13569321533923,11109,Ravenswood (Astoria),Queens
1371,11109,2993,2015,8,4.10128388017118,11109,Ravenswood (Astoria),Queens
1372,11109,2993,2015,9,4.0800959630741,11109,Ravenswood (Astoria),Queens
1373,11109,2993,2015,10,4.10128388017118,11109,Ravenswood (Astoria),Queens
1374,11109,2993,2015,11,4.05540166204986,11109,Ravenswood (Astoria),Queens
1375,11109,2993,2015,12,4.05540166204986,11109,Ravenswood (Astoria),Queens
1376,11109,2993,2016,1,4.05715485401344,11109,Ravenswood (Astoria),Queens
1377,11109,2993,2016,2,4.05715485401344,11109,Ravenswood (Astoria),Queens
1378,11109,2993,2016,3,4.05715485401344,11109,Ravenswood (Astoria),Queens
1379,11109,2993,2016,4,4.05715485401344,11109,Ravenswood (Astoria),Queens
1380,11109,2993,2016,5,4.10128388017118,11109,Ravenswood (Astoria),Queens
1381,11109,2993,2016,6,4.05540166204986,11109,Ravenswood (Astoria),Queens
1382,11109,2993,2016,7,4.0800959630741,11109,Ravenswood (Astoria),Queens
1383,11109,2993,2016,8,4.05540166204986,11109,Ravenswood (Astoria),Queens
1384,11109,2993,2016,9,4.05540166204986,11109,Ravenswood (Astoria),Queens
1385,11109,2993,2016,10,4.05715485401344,11109,Ravenswood (Astoria),Queens
1386,11109,2993,2016,11,4.0589080459770095,11109,Ravenswood (Astoria),Queens
1387,11109,2993,2016,12,4.05540166204986,11109,Ravenswood (Astoria),Queens
1388,11109,2993,2017,1,4.05540166204986,11109,Ravenswood (Astoria),Queens
1389,11109,2993,2017,2,4.13569321533923,11109,Ravenswood (Astoria),Queens
1390,11109,2993,2017,3,4.0589080459770095,11109,Ravenswood (Astoria),Queens
1391,11109,2993,2017,4,4.0589080459770095,11109,Ravenswood (Astoria),Queens
1392,11109,2993,2017,5,4.0800959630741,11109,Ravenswood (Astoria),Queens
1393,11109,2993,2017,6,4.11848854775521,11109,Ravenswood (Astoria),Queens
1394,11109,2993,2017,7,4.10128388017118,11109,Ravenswood (Astoria),Queens
1395,11109,2993,2017,8,4.13724460098065,11109,Ravenswood (Astoria),Queens
1396,11109,2993,2017,9,4.13724460098065,11109,Ravenswood (Astoria),Queens
1397,11109,2993,2017,10,4.11848854775521,11109,Ravenswood (Astoria),Queens
1398,11109,2993,2017,11,4.05540166204986,11109,Ravenswood (Astoria),Queens
1399,11109,2993,2017,12,4.05540166204986,11109,Ravenswood (Astoria),Queens
1400,11109,2993,2018,1,4.05540166204986,11109,Ravenswood (Astoria),Queens
1401,11109,2993,2018,2,4.023709902370991,11109,Ravenswood (Astoria),Queens
1402,10069,3005,2011,3,4.67153284671533,10069,Upper West Side,Manhattan
1403,10069,3005,2011,4,4.87626785083514,10069,Upper West Side,Manhattan
1404,10069,3005,2011,5,5.07488289838448,10069,Upper West Side,Manhattan
1405,10069,3005,2011,6,5.30470952793054,10069,Upper West Side,Manhattan
1406,10069,3005,2011,7,5.01495513459621,10069,Upper West Side,Manhattan
1407,10069,3005,2011,8,5.06144314098499,10069,Upper West Side,Manhattan
1408,10069,3005,2011,9,5.04955624850084,10069,Upper West Side,Manhattan
1409,10069,3005,2011,10,5.3255760368663605,10069,Upper West Side,Manhattan
1410,10069,3005,2011,11,5.04864788958434,10069,Upper West Side,Manhattan
1411,10069,3005,2011,12,5.09065550906555,10069,Upper West Side,Manhattan
1412,10069,3005,2012,1,5.07220947496288,10069,Upper West Side,Manhattan
1413,10069,3005,2012,2,5.32424634596127,10069,Upper West Side,Manhattan
1414,10069,3005,2012,3,5.34964225589226,10069,Upper West Side,Manhattan
1415,10069,3005,2012,4,5.09065550906555,10069,Upper West Side,Manhattan
1416,10069,3005,2012,5,5.120192307692309,10069,Upper West Side,Manhattan
1417,10069,3005,2012,6,5.08467400150614,10069,Upper West Side,Manhattan
1418,10069,3005,2012,7,5.32062291453832,10069,Upper West Side,Manhattan
1419,10069,3005,2012,8,5.21390374331551,10069,Upper West Side,Manhattan
1420,10069,3005,2012,9,5.12728412137449,10069,Upper West Side,Manhattan
1421,10069,3005,2012,10,5.223880597014929,10069,Upper West Side,Manhattan
1422,10069,3005,2012,11,5.27701984523053,10069,Upper West Side,Manhattan
1423,10069,3005,2012,12,5.12431962197898,10069,Upper West Side,Manhattan
1424,10069,3005,2013,1,5.11461318051576,10069,Upper West Side,Manhattan
1425,10069,3005,2013,2,5.114124772076059,10069,Upper West Side,Manhattan
1426,10069,3005,2013,3,4.9951219512195095,10069,Upper West Side,Manhattan
1427,10069,3005,2013,4,5.2493962032219805,10069,Upper West Side,Manhattan
1428,10069,3005,2013,5,5.44452101998622,10069,Upper West Side,Manhattan
1429,10069,3005,2013,6,5.37223389715351,10069,Upper West Side,Manhattan
1430,10069,3005,2013,7,5.29661016949153,10069,Upper West Side,Manhattan
1431,10069,3005,2013,8,5.30455508474576,10069,Upper West Side,Manhattan
1432,10069,3005,2013,9,5.374973212194309,10069,Upper West Side,Manhattan
1433,10069,3005,2013,10,5.375253549695739,10069,Upper West Side,Manhattan
1434,10069,3005,2013,11,5.4582361516035,10069,Upper West Side,Manhattan
1435,10069,3005,2013,12,5.4908692159034205,10069,Upper West Side,Manhattan
1436,10069,3005,2014,1,5.43749071179582,10069,Upper West Side,Manhattan
1437,10069,3005,2014,2,5.3871829105474,10069,Upper West Side,Manhattan
1438,10069,3005,2014,3,5.369127516778519,10069,Upper West Side,Manhattan
1439,10069,3005,2014,4,5.369127516778519,10069,Upper West Side,Manhattan
1440,10069,3005,2014,5,5.369127516778519,10069,Upper West Side,Manhattan
1441,10069,3005,2014,6,5.3871829105474,10069,Upper West Side,Manhattan
1442,10069,3005,2014,7,5.40132784495851,10069,Upper West Side,Manhattan
1443,10069,3005,2014,8,5.375253549695739,10069,Upper West Side,Manhattan
1444,10069,3005,2014,9,5.439976826843281,10069,Upper West Side,Manhattan
1445,10069,3005,2014,10,5.518244892714891,10069,Upper West Side,Manhattan
1446,10069,3005,2014,11,5.47286821705426,10069,Upper West Side,Manhattan
1447,10069,3005,2014,12,5.511627906976741,10069,Upper West Side,Manhattan
1448,10069,3005,2015,1,5.46967026013063,10069,Upper West Side,Manhattan
1449,10069,3005,2015,2,5.484756256178139,10069,Upper West Side,Manhattan
1450,10069,3005,2015,3,5.496644295302009,10069,Upper West Side,Manhattan
1451,10069,3005,2015,4,5.45570926571828,10069,Upper West Side,Manhattan
1452,10069,3005,2015,5,5.375253549695739,10069,Upper West Side,Manhattan
1453,10069,3005,2015,6,5.31590413943355,10069,Upper West Side,Manhattan
1454,10069,3005,2015,7,5.24216626555073,10069,Upper West Side,Manhattan
1455,10069,3005,2015,8,5.223880597014929,10069,Upper West Side,Manhattan
1456,10069,3005,2015,9,5.28252251645217,10069,Upper West Side,Manhattan
1457,10069,3005,2015,10,5.3175265378018794,10069,Upper West Side,Manhattan
1458,10069,3005,2015,11,5.374973212194309,10069,Upper West Side,Manhattan
1459,10069,3005,2015,12,5.47286821705426,10069,Upper West Side,Manhattan
1460,10069,3005,2016,1,5.439976826843281,10069,Upper West Side,Manhattan
1461,10069,3005,2016,2,5.47286821705426,10069,Upper West Side,Manhattan
1462,10069,3005,2016,3,5.47286821705426,10069,Upper West Side,Manhattan
1463,10069,3005,2016,4,5.51094890510949,10069,Upper West Side,Manhattan
1464,10069,3005,2016,5,5.49190856108188,10069,Upper West Side,Manhattan
1465,10069,3005,2016,6,5.49190856108188,10069,Upper West Side,Manhattan
1466,10069,3005,2016,7,5.3746928746928795,10069,Upper West Side,Manhattan
1467,10069,3005,2016,8,5.381218230121571,10069,Upper West Side,Manhattan
1468,10069,3005,2016,9,5.396294157976401,10069,Upper West Side,Manhattan
1469,10069,3005,2016,10,5.430487254736719,10069,Upper West Side,Manhattan
1470,10069,3005,2016,11,5.451936872309901,10069,Upper West Side,Manhattan
1471,10069,3005,2016,12,5.42740166165134,10069,Upper West Side,Manhattan
1472,10069,3005,2017,1,5.34555182171914,10069,Upper West Side,Manhattan
1473,10069,3005,2017,2,5.24216626555073,10069,Upper West Side,Manhattan
1474,10069,3005,2017,3,5.268703898840879,10069,Upper West Side,Manhattan
1475,10069,3005,2017,4,5.31715430904498,10069,Upper West Side,Manhattan
1476,10069,3005,2017,5,5.2312321824516905,10069,Upper West Side,Manhattan
1477,10069,3005,2017,6,5.20994326854728,10069,Upper West Side,Manhattan
1478,10069,3005,2017,7,5.20994326854728,10069,Upper West Side,Manhattan
1479,10069,3005,2017,8,5.22727272727273,10069,Upper West Side,Manhattan
1480,10069,3005,2017,9,5.1577295127747105,10069,Upper West Side,Manhattan
1481,10069,3005,2017,10,5.332849189058339,10069,Upper West Side,Manhattan
1482,10069,3005,2017,11,5.3846153846153895,10069,Upper West Side,Manhattan
1483,10069,3005,2017,12,5.25338222381216,10069,Upper West Side,Manhattan
1484,10069,3005,2018,1,5.257623554153519,10069,Upper West Side,Manhattan
1485,10069,3005,2018,2,5.38589914758139,10069,Upper West Side,Manhattan
1486,10007,3012,2013,7,5.54195804195804,10007,"Tribeca, Financial District",Manhattan
1487,10007,3012,2013,8,5.5,10007,"Tribeca, Financial District",Manhattan
1488,10007,3012,2013,9,5.725446428571429,10007,"Tribeca, Financial District",Manhattan
1489,10007,3012,2013,10,5.755755755755759,10007,"Tribeca, Financial District",Manhattan
1490,10007,3012,2013,11,6.15079365079365,10007,"Tribeca, Financial District",Manhattan
1491,10007,3012,2013,12,6.2753950338600495,10007,"Tribeca, Financial District",Manhattan
1492,10007,3012,2014,1,5.94648750589345,10007,"Tribeca, Financial District",Manhattan
1493,10007,3012,2014,2,6.03468208092486,10007,"Tribeca, Financial District",Manhattan
1494,10007,3012,2014,3,6.06936416184971,10007,"Tribeca, Financial District",Manhattan
1495,10007,3012,2014,4,5.915775753107231,10007,"Tribeca, Financial District",Manhattan
1496,10007,3012,2014,5,5.83803191489362,10007,"Tribeca, Financial District",Manhattan
1497,10007,3012,2014,6,5.9204265313374504,10007,"Tribeca, Financial District",Manhattan
1498,10007,3012,2014,7,5.8495085230807495,10007,"Tribeca, Financial District",Manhattan
1499,10007,3012,2014,8,5.836476608187129,10007,"Tribeca, Financial District",Manhattan
1500,10007,3012,2014,9,5.851063829787231,10007,"Tribeca, Financial District",Manhattan
1501,10007,3012,2014,10,5.91422466422466,10007,"Tribeca, Financial District",Manhattan
1502,10007,3012,2014,11,5.952380952380951,10007,"Tribeca, Financial District",Manhattan
1503,10007,3012,2014,12,5.9669880222027505,10007,"Tribeca, Financial District",Manhattan
1504,10007,3012,2015,1,5.994641661085059,10007,"Tribeca, Financial District",Manhattan
1505,10007,3012,2015,2,5.9669880222027505,10007,"Tribeca, Financial District",Manhattan
1506,10007,3012,2015,3,6.017837547867759,10007,"Tribeca, Financial District",Manhattan
1507,10007,3012,2015,4,6.316649642492339,10007,"Tribeca, Financial District",Manhattan
1508,10007,3012,2015,5,6.0,10007,"Tribeca, Financial District",Manhattan
1509,10007,3012,2015,6,6.03572384894557,10007,"Tribeca, Financial District",Manhattan
1510,10007,3012,2015,7,6.0,10007,"Tribeca, Financial District",Manhattan
1511,10007,3012,2015,8,6.237524950099799,10007,"Tribeca, Financial District",Manhattan
1512,10007,3012,2015,9,6.36246612873185,10007,"Tribeca, Financial District",Manhattan
1513,10007,3012,2015,10,6.33640552995392,10007,"Tribeca, Financial District",Manhattan
1514,10007,3012,2015,11,6.21885104900916,10007,"Tribeca, Financial District",Manhattan
1515,10007,3012,2015,12,6.26649336326756,10007,"Tribeca, Financial District",Manhattan
1516,10007,3012,2016,1,6.1965811965812,10007,"Tribeca, Financial District",Manhattan
1517,10007,3012,2016,2,6.25482625482625,10007,"Tribeca, Financial District",Manhattan
1518,10007,3012,2016,3,6.0966542750929404,10007,"Tribeca, Financial District",Manhattan
1519,10007,3012,2016,4,5.9473279974128905,10007,"Tribeca, Financial District",Manhattan
1520,10007,3012,2016,5,5.901722391084089,10007,"Tribeca, Financial District",Manhattan
1521,10007,3012,2016,6,6.10667752442997,10007,"Tribeca, Financial District",Manhattan
1522,10007,3012,2016,7,5.7581843317972305,10007,"Tribeca, Financial District",Manhattan
1523,10007,3012,2016,8,6.0,10007,"Tribeca, Financial District",Manhattan
1524,10007,3012,2016,9,5.8173784977908705,10007,"Tribeca, Financial District",Manhattan
1525,10007,3012,2016,10,5.78398290598291,10007,"Tribeca, Financial District",Manhattan
1526,10007,3012,2016,11,6.00038402457757,10007,"Tribeca, Financial District",Manhattan
1527,10007,3012,2016,12,5.77028723404255,10007,"Tribeca, Financial District",Manhattan
1528,10007,3012,2017,1,5.952380952380951,10007,"Tribeca, Financial District",Manhattan
1529,10007,3012,2017,2,5.93073593073593,10007,"Tribeca, Financial District",Manhattan
1530,10007,3012,2017,3,5.97351130673301,10007,"Tribeca, Financial District",Manhattan
1531,10007,3012,2017,4,5.98823866896156,10007,"Tribeca, Financial District",Manhattan
1532,10007,3012,2017,5,6.1374002461335495,10007,"Tribeca, Financial District",Manhattan
1533,10007,3012,2017,6,6.1374002461335495,10007,"Tribeca, Financial District",Manhattan
1534,10007,3012,2017,7,5.9705261672760495,10007,"Tribeca, Financial District",Manhattan
1535,10007,3012,2017,8,5.973715651135009,10007,"Tribeca, Financial District",Manhattan
1536,10007,3012,2017,9,5.847617600243161,10007,"Tribeca, Financial District",Manhattan
1537,10007,3012,2017,10,5.87729308214947,10007,"Tribeca, Financial District",Manhattan
1538,10007,3012,2017,11,5.87729308214947,10007,"Tribeca, Financial District",Manhattan
1539,10007,3012,2017,12,5.93504726714508,10007,"Tribeca, Financial District",Manhattan
1540,10007,3012,2018,1,5.903553463639951,10007,"Tribeca, Financial District",Manhattan
1541,10007,3012,2018,2,5.952380952380951,10007,"Tribeca, Financial District",Manhattan
1542,10282,3018,2011,7,5.05186721991701,10282,"Tribeca, Financial District",Manhattan
1543,10282,3018,2011,8,4.96369294605809,10282,"Tribeca, Financial District",Manhattan
1544,10282,3018,2011,9,4.9192307692307695,10282,"Tribeca, Financial District",Manhattan
1545,10282,3018,2011,10,4.81430536451169,10282,"Tribeca, Financial District",Manhattan
1546,10282,3018,2011,11,4.77791461412151,10282,"Tribeca, Financial District",Manhattan
1547,10282,3018,2011,12,4.84712230215827,10282,"Tribeca, Financial District",Manhattan
1548,10282,3018,2012,1,4.83215268225585,10282,"Tribeca, Financial District",Manhattan
1549,10282,3018,2012,2,4.94628267973856,10282,"Tribeca, Financial District",Manhattan
1550,10282,3018,2012,3,5.00463821892393,10282,"Tribeca, Financial District",Manhattan
1551,10282,3018,2012,4,5.20864223933086,10282,"Tribeca, Financial District",Manhattan
1552,10282,3018,2012,5,5.4058823529411795,10282,"Tribeca, Financial District",Manhattan
1553,10282,3018,2012,6,5.2166666666666694,10282,"Tribeca, Financial District",Manhattan
1554,10282,3018,2012,7,5.308114704087861,10282,"Tribeca, Financial District",Manhattan
1555,10282,3018,2012,8,5.388888888888889,10282,"Tribeca, Financial District",Manhattan
1556,10282,3018,2012,9,5.29411764705882,10282,"Tribeca, Financial District",Manhattan
