id,zip,sizeRank,year,month,medianPrice,zcta,nbhLabel,boroLabel
1181,10314,100,2012,4,260.593220338983,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1182,10314,100,2012,5,261.637931034483,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1183,10314,100,2012,6,259.987408424908,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1184,10314,100,2012,7,257.5,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1185,10314,100,2012,8,251.09529208493598,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1186,10314,100,2012,9,251.489636547467,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1187,10314,100,2012,10,251.542684386973,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1188,10314,100,2012,11,266.0,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1189,10314,100,2012,12,261.249166666667,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1190,10314,100,2013,1,264.537263322735,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1191,10314,100,2013,2,267.268942235559,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1192,10314,100,2013,3,267.857142857143,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1193,10314,100,2013,4,267.677419354839,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1194,10314,100,2013,5,264.264264264264,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1195,10314,100,2013,6,262.89682539682497,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1196,10314,100,2013,7,266.006097560976,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1197,10314,100,2013,8,264.745948136143,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1198,10314,100,2013,9,265.088540728735,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1199,10314,100,2013,10,265.256480286919,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1200,10314,100,2013,11,263.09346942450696,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1201,10314,100,2013,12,268.682795698925,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1202,10314,100,2014,1,267.58188982842097,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1203,10314,100,2014,2,270.329347617123,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1204,10314,100,2014,3,267.69431089743597,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1205,10314,100,2014,4,265.264820315442,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1206,10314,100,2014,5,266.311475409836,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1207,10314,100,2014,6,272.983284506223,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1208,10314,100,2014,7,274.962753136328,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1209,10314,100,2014,8,278.49530543528704,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1210,10314,100,2014,9,287.687450670876,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1211,10314,100,2014,10,286.192068800764,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1212,10314,100,2014,11,279.030439684329,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1213,10314,100,2014,12,275.519287499887,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1214,10314,100,2015,1,283.279220779221,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1215,10314,100,2015,2,286.824324324324,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1216,10314,100,2015,3,287.87471719457,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1217,10314,100,2015,4,287.63145456693803,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1218,10314,100,2015,5,289.523299748111,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1219,10314,100,2015,6,287.080101577205,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1220,10314,100,2015,7,290.02784503632006,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1221,10314,100,2015,8,297.550243215566,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1222,10314,100,2015,9,291.44265232974897,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1223,10314,100,2015,10,286.45833333333303,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1224,10314,100,2015,11,281.25,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1225,10314,100,2015,12,284.39315871428397,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1226,10314,100,2016,1,291.218637992832,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1227,10314,100,2016,2,307.529761904762,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1228,10314,100,2016,3,303.259287338893,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1229,10314,100,2016,4,314.748427672956,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1230,10314,100,2016,5,320.12195121951197,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1231,10314,100,2016,6,323.31129476584,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1232,10314,100,2016,7,322.658772874058,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1233,10314,100,2016,8,315.031982942431,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1234,10314,100,2016,9,324.196336847797,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1235,10314,100,2016,10,328.00114329268297,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1236,10314,100,2016,11,324.16666666666697,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1237,10314,100,2016,12,327.388558053752,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1238,10314,100,2017,1,329.115226337449,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1239,10314,100,2017,2,330.02776209297997,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1240,10314,100,2017,3,341.34802365267103,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1241,10314,100,2017,4,334.642857142857,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1242,10314,100,2017,5,351.964793332417,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1243,10314,100,2017,6,354.166666666667,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1244,10314,100,2017,7,358.332561465318,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1245,10314,100,2017,8,359.89922119906,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1246,10314,100,2017,9,372.86270341131205,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1247,10314,100,2017,10,374.299853418164,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1248,10314,100,2017,11,385.253172311055,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1249,10314,100,2017,12,389.331597222222,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1250,10314,100,2018,1,387.55284568372804,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1251,10314,100,2018,2,378.731718541154,10314,"Bloomsfield, Chelsea, Bulls Head, Graniteville, Westerleigh, Castelton Corners, Manor Heights, New Springville, Heartland Village",Staten Island
1252,11215,104,2010,1,613.846153846154,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1253,11215,104,2010,2,615.165876777251,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1254,11215,104,2010,3,622.576177285319,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1255,11215,104,2010,4,617.1559411434471,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1256,11215,104,2010,5,630.331175852965,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1257,11215,104,2010,6,642.677073130436,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1258,11215,104,2010,7,636.363636363636,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1259,11215,104,2010,8,628.506444275967,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1260,11215,104,2010,9,648.333333333333,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1261,11215,104,2010,10,640.758293838863,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1262,11215,104,2010,11,615.832363213038,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1263,11215,104,2010,12,615.4743211414029,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1264,11215,104,2011,1,615.832363213038,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1265,11215,104,2011,2,623.507805325987,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1266,11215,104,2011,3,645.121951219512,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1267,11215,104,2011,4,627.393530997305,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1268,11215,104,2011,5,649.7453222453221,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1269,11215,104,2011,6,657.084188911704,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1270,11215,104,2011,7,651.923076923077,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1271,11215,104,2011,8,621.875,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1272,11215,104,2011,9,657.1709233791751,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1273,11215,104,2011,10,663.145539906103,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1274,11215,104,2011,11,670.3470031545739,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1275,11215,104,2011,12,670.3470031545739,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1276,11215,104,2012,1,675.423728813559,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1277,11215,104,2012,2,671.232876712329,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1278,11215,104,2012,3,708.762886597938,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1279,11215,104,2012,4,718.2067703568159,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1280,11215,104,2012,5,739.184952978056,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1281,11215,104,2012,6,728.0373831775701,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1282,11215,104,2012,7,743.243243243243,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1283,11215,104,2012,8,743.243243243243,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1284,11215,104,2012,9,694.339324274216,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1285,11215,104,2012,10,697.1646926487131,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1286,11215,104,2012,11,807.273963290279,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1287,11215,104,2012,12,779.253510155226,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1288,11215,104,2013,1,800.213675213675,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1289,11215,104,2013,2,824.561403508772,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1290,11215,104,2013,3,826.147186147186,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1291,11215,104,2013,4,765.492327365729,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1292,11215,104,2013,5,862.554614060638,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1293,11215,104,2013,6,845.8976599036839,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1294,11215,104,2013,7,858.8606974921629,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1295,11215,104,2013,8,850.694444444444,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1296,11215,104,2013,9,817.4386920980929,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1297,11215,104,2013,10,820.197044334975,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1298,11215,104,2013,11,847.568988173456,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1299,11215,104,2013,12,865.178242848662,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1300,11215,104,2014,1,883.256528417819,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1301,11215,104,2014,2,904.268077875519,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1302,11215,104,2014,3,892.487939352171,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1303,11215,104,2014,4,892.487939352171,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1304,11215,104,2014,5,922.6890756302521,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1305,11215,104,2014,6,911.633109619687,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1306,11215,104,2014,7,931.372549019608,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1307,11215,104,2014,8,932.7462548441209,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1308,11215,104,2014,9,961.380065717415,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1309,11215,104,2014,10,949.260042283298,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1310,11215,104,2014,11,930.0229432972801,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1311,11215,104,2014,12,912.5,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1312,11215,104,2015,1,925.857211571497,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1313,11215,104,2015,2,962.76013143483,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1314,11215,104,2015,3,950.793650793651,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1315,11215,104,2015,4,1024.5901639344302,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1316,11215,104,2015,5,1042.75741710297,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1317,11215,104,2015,6,1004.52787058203,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1318,11215,104,2015,7,1000.0,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1319,11215,104,2015,8,1001.0060362173,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1320,11215,104,2015,9,1009.6153846153801,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1321,11215,104,2015,10,1011.94029850746,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1322,11215,104,2015,11,1045.7374960944098,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1323,11215,104,2015,12,1051.13636363636,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1324,11215,104,2016,1,1020.8694039079901,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1325,11215,104,2016,2,1014.2737697085499,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1326,11215,104,2016,3,1023.6204724409401,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1327,11215,104,2016,4,1055.73123509604,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1328,11215,104,2016,5,1057.25190839695,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1329,11215,104,2016,6,1047.84688995215,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1330,11215,104,2016,7,1069.70786173142,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1331,11215,104,2016,8,1074.71428571429,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1332,11215,104,2016,9,1142.41001564945,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1333,11215,104,2016,10,1134.67492260062,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1334,11215,104,2016,11,1129.40015368223,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1335,11215,104,2016,12,1171.8009478673,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1336,11215,104,2017,1,1179.71591621723,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1337,11215,104,2017,2,1216.2954279015198,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1338,11215,104,2017,3,1218.3839344232001,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1339,11215,104,2017,4,1203.14267885429,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1340,11215,104,2017,5,1212.48097412481,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1341,11215,104,2017,6,1208.3780880773402,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1342,11215,104,2017,7,1203.58517649378,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1343,11215,104,2017,8,1149.10858995138,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1344,11215,104,2017,9,1131.45056726094,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1345,11215,104,2017,10,1125.4719764011802,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1346,11215,104,2017,11,1130.0,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1347,11215,104,2017,12,1110.87580090602,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1348,11215,104,2018,1,1115.2261490569501,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1349,11215,104,2018,2,1109.93657505285,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn
1350,11211,123,2010,1,673.815129153725,11211,Williamsburg,Brooklyn
1351,11211,123,2010,2,654.407894736842,11211,Williamsburg,Brooklyn
1352,11211,123,2010,3,656.19702320888,11211,Williamsburg,Brooklyn
1353,11211,123,2010,4,656.19702320888,11211,Williamsburg,Brooklyn
1354,11211,123,2010,5,682.665145684507,11211,Williamsburg,Brooklyn
1355,11211,123,2010,6,672.413793103448,11211,Williamsburg,Brooklyn
1356,11211,123,2010,7,669.6992629639379,11211,Williamsburg,Brooklyn
1357,11211,123,2010,8,654.8940464177599,11211,Williamsburg,Brooklyn
1358,11211,123,2010,9,695.331695331695,11211,Williamsburg,Brooklyn
1359,11211,123,2010,10,691.233548372726,11211,Williamsburg,Brooklyn
1360,11211,123,2010,11,703.7122663686121,11211,Williamsburg,Brooklyn
1361,11211,123,2010,12,704.941860465116,11211,Williamsburg,Brooklyn
1362,11211,123,2011,1,722.910546415981,11211,Williamsburg,Brooklyn
1363,11211,123,2011,2,718.9189189189191,11211,Williamsburg,Brooklyn
1364,11211,123,2011,3,705.0,11211,Williamsburg,Brooklyn
1365,11211,123,2011,4,704.9416135881099,11211,Williamsburg,Brooklyn
1366,11211,123,2011,5,721.4552131749581,11211,Williamsburg,Brooklyn
1367,11211,123,2011,6,704.9416135881099,11211,Williamsburg,Brooklyn
1368,11211,123,2011,7,690.0,11211,Williamsburg,Brooklyn
1369,11211,123,2011,8,692.756441419543,11211,Williamsburg,Brooklyn
1370,11211,123,2011,9,686.825902335456,11211,Williamsburg,Brooklyn
1371,11211,123,2011,10,681.851809071208,11211,Williamsburg,Brooklyn
1372,11211,123,2011,11,681.851809071208,11211,Williamsburg,Brooklyn
1373,11211,123,2011,12,680.025906735751,11211,Williamsburg,Brooklyn
1374,11211,123,2012,1,690.0,11211,Williamsburg,Brooklyn
1375,11211,123,2012,2,691.227316141356,11211,Williamsburg,Brooklyn
1376,11211,123,2012,3,680.0,11211,Williamsburg,Brooklyn
1377,11211,123,2012,4,690.0,11211,Williamsburg,Brooklyn
1378,11211,123,2012,5,694.208537892103,11211,Williamsburg,Brooklyn
1379,11211,123,2012,6,704.225352112676,11211,Williamsburg,Brooklyn
1380,11211,123,2012,7,695.660634364662,11211,Williamsburg,Brooklyn
1381,11211,123,2012,8,699.6368721513741,11211,Williamsburg,Brooklyn
1382,11211,123,2012,9,690.685840707965,11211,Williamsburg,Brooklyn
1383,11211,123,2012,10,683.6518046709131,11211,Williamsburg,Brooklyn
1384,11211,123,2012,11,688.3806146572099,11211,Williamsburg,Brooklyn
1385,11211,123,2012,12,683.6518046709131,11211,Williamsburg,Brooklyn
1386,11211,123,2013,1,700.3654080389771,11211,Williamsburg,Brooklyn
1387,11211,123,2013,2,802.997858672377,11211,Williamsburg,Brooklyn
1388,11211,123,2013,3,857.1428571428571,11211,Williamsburg,Brooklyn
1389,11211,123,2013,4,879.307759182786,11211,Williamsburg,Brooklyn
1390,11211,123,2013,5,895.7177738486149,11211,Williamsburg,Brooklyn
1391,11211,123,2013,6,892.3364485981309,11211,Williamsburg,Brooklyn
1392,11211,123,2013,7,860.1549053356281,11211,Williamsburg,Brooklyn
1393,11211,123,2013,8,872.5898512726511,11211,Williamsburg,Brooklyn
1394,11211,123,2013,9,904.7657524548281,11211,Williamsburg,Brooklyn
1395,11211,123,2013,10,922.526295286326,11211,Williamsburg,Brooklyn
1396,11211,123,2013,11,851.5918827508459,11211,Williamsburg,Brooklyn
1397,11211,123,2013,12,869.400807150957,11211,Williamsburg,Brooklyn
1398,11211,123,2014,1,867.5774423692171,11211,Williamsburg,Brooklyn
1399,11211,123,2014,2,940.841865756542,11211,Williamsburg,Brooklyn
1400,11211,123,2014,3,1021.8553885817,11211,Williamsburg,Brooklyn
1401,11211,123,2014,4,1096.48196802034,11211,Williamsburg,Brooklyn
1402,11211,123,2014,5,1015.1351351351401,11211,Williamsburg,Brooklyn
1403,11211,123,2014,6,1057.73997660586,11211,Williamsburg,Brooklyn
1404,11211,123,2014,7,1001.6694490817999,11211,Williamsburg,Brooklyn
1405,11211,123,2014,8,997.1469329529241,11211,Williamsburg,Brooklyn
1406,11211,123,2014,9,1070.83333333333,11211,Williamsburg,Brooklyn
1407,11211,123,2014,10,1090.93372227877,11211,Williamsburg,Brooklyn
1408,11211,123,2014,11,1096.05911330049,11211,Williamsburg,Brooklyn
1409,11211,123,2014,12,1083.8779956427,11211,Williamsburg,Brooklyn
